GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G11000100047101","1990","DC","99","9999","9999","9999","99","9","101","1","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000037","0000000000","Block 101","S","+38906067","-077010940",,410
"G11000100047104","1990","DC","99","9999","9999","9999","99","9","104","1","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000024","0000000000","Block 104","S","+38905000","-077013779",,31
"G11000100047201","1990","DC","99","9999","9999","9999","99","9","201","2","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000089","0000000000","Block 201","S","+38904450","-077010640",,646
"G11000100047202","1990","DC","99","9999","9999","9999","99","9","202","2","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000039","0000000000","Block 202","S","+38901650","-077010972",,37
"G11000100047203","1990","DC","99","9999","9999","9999","99","9","203","2","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000008","0000000000","Block 203","S","+38905150","-077011024",,72
"G11000100047302","1990","DC","99","9999","9999","9999","99","9","302","3","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 302","S","+38901650","-077013231",,181
"G11000100047402","1990","DC","99","9999","9999","9999","99","9","402","4","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 402","S","+38900600","-077014547",,132
"G11000100047420","1990","DC","99","9999","9999","9999","99","9","420","4","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000055","0000000000","Block 420","S","+38903200","-077015479",,14
"G11000100047501","1990","DC","99","9999","9999","9999","99","9","501","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 501","S","+38900917","-077017953",,11
"G11000100047502","1990","DC","99","9999","9999","9999","99","9","502","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000032","0000000000","Block 502","S","+38901900","-077017916",,8
"G11000100047503","1990","DC","99","9999","9999","9999","99","9","503","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 503","S","+38901700","-077019761",,0
"G11000100047504","1990","DC","99","9999","9999","9999","99","9","504","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 504","S","+38902633","-077021292",,3
"G11000100047506","1990","DC","99","9999","9999","9999","99","9","506","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 506","S","+38901650","-077016076",,15
"G11000100047508","1990","DC","99","9999","9999","9999","99","9","508","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000031","0000000000","Block 508","S","+38902900","-077017932",,301
"G11000100047509","1990","DC","99","9999","9999","9999","99","9","509","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 509","S","+38903833","-077017896",,10
"G11000100047510","1990","DC","99","9999","9999","9999","99","9","510","5","0047","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 510","S","+38900500","-077016099",,6
"G1100010004801101","1990","DC","99","9999","9999","9999","99","9","101","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 101","S","+38915500","-077021650",,5
"G1100010004801102","1990","DC","99","9999","9999","9999","99","9","102","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 102","S","+38914600","-077021746",,14
"G1100010004801103","1990","DC","99","9999","9999","9999","99","9","103","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 103","S","+38914600","-077020820",,42
"G1100010004801104","1990","DC","99","9999","9999","9999","99","9","104","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 104","S","+38914500","-077019874",,47
"G1100010004801105","1990","DC","99","9999","9999","9999","99","9","105","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 105","S","+38914350","-077018893",,23
"G1100010004801106","1990","DC","99","9999","9999","9999","99","9","106","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 106","S","+38913550","-077018814",,8
"G1100010004801107","1990","DC","99","9999","9999","9999","99","9","107","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000009","0000000000","Block 107","S","+38913350","-077019899",,24
"G1100010004801108","1990","DC","99","9999","9999","9999","99","9","108","1","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 108","S","+38913150","-077021280",,65
"G1100010004801201","1990","DC","99","9999","9999","9999","99","9","201","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 201","S","+38911600","-077021774",,171
"G1100010004801202","1990","DC","99","9999","9999","9999","99","9","202","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 202","S","+38911600","-077020824",,65
"G1100010004801203","1990","DC","99","9999","9999","9999","99","9","203","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 203","S","+38911600","-077019849",,91
"G1100010004801205","1990","DC","99","9999","9999","9999","99","9","205","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 205","S","+38912700","-077019864",,17
"G1100010004801206","1990","DC","99","9999","9999","9999","99","9","206","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 206","S","+38912950","-077018622",,34
"G1100010004801207","1990","DC","99","9999","9999","9999","99","9","207","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 207","S","+38912050","-077018433",,48
"G1100010004801208","1990","DC","99","9999","9999","9999","99","9","208","2","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 208","S","+38911300","-077018324",,78
"G1100010004801301","1990","DC","99","9999","9999","9999","99","9","301","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 301","S","+38910400","-077021771",,61
"G1100010004801303","1990","DC","99","9999","9999","9999","99","9","303","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 303","S","+38910150","-077019802",,56
"G1100010004801304","1990","DC","99","9999","9999","9999","99","9","304","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 304","S","+38910150","-077020835",,77
"G1100010004801307","1990","DC","99","9999","9999","9999","99","9","307","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 307","S","+38908850","-077019824",,27
"G1100010004801308","1990","DC","99","9999","9999","9999","99","9","308","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000029","0000000000","Block 308","S","+38908850","-077017924",,38
"G1100010004801320","1990","DC","99","9999","9999","9999","99","9","320","3","004801","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000035","0000000000","Block 320","S","+38909900","-077018120",,55
"G1100010004802104","1990","DC","99","9999","9999","9999","99","9","104","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 104","S","+38906550","-077017924",,90
"G1100010004802105","1990","DC","99","9999","9999","9999","99","9","105","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000021","0000000000","Block 105","S","+38905800","-077017924",,114
"G1100010004802106","1990","DC","99","9999","9999","9999","99","9","106","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 106","S","+38906200","-077016054",,62
"G1100010004802109","1990","DC","99","9999","9999","9999","99","9","109","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000004","0000000000","Block 109","S","+38905050","-077016167",,17
"G1100010004802110","1990","DC","99","9999","9999","9999","99","9","110","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000032","0000000000","Block 110","S","+38904650","-077018111",,167
"G1100010004802120","1990","DC","99","9999","9999","9999","99","9","120","1","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000046","0000000000","Block 120","S","+38907600","-077017624",,144
"G1100010004802201","1990","DC","99","9999","9999","9999","99","9","201","2","004802","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 201","S","+38904650","-077019849",,64
