id,height,centroid_lon,centroid_lat
fdc58b48-a2c5-4c0a-9894-0ea91e9f49cc,3.560762405395508,-77.11646250000001,38.791670499999995
6348880a-3e21-444d-a2d5-1e14eef0b870,4.720974922180176,-77.11612217678731,38.79160107463356
5d5557eb-8f33-4cd7-8ced-5b49250346e8,5.9147772789001465,-77.11554749999999,38.7916225
6e66a30d-19a1-4ac4-b8c0-a537b8136fa9,4.771035671234131,-77.11555353316989,38.79196628425152
2f498575-a2ba-494d-be55-3ca65d0ad56a,5.028730869293213,-77.115568,38.792266999999995
b5d0b740-c115-4b3a-a2df-b32f74fdc2dd,5.9816741943359375,-77.11557049999999,38.792552
69b8efa2-d38f-474b-9c7e-72754900d169,7.847628116607666,-77.11558149999999,38.791282499999994
76c4c574-acd2-465f-88f6-a707a3037cec,4.430700778961182,-77.11561049999999,38.791054
79e8ff6f-5107-4608-9373-9cc723defc4a,4.918525695800781,-77.115562,38.7907625
7becb7b2-0c2f-43ef-83a2-d595f336a740,4.47320556640625,-77.1155968540657,38.790355951534735
69c432cb-5cb9-4dbe-9bf5-0a6b22f1ecc7,5.065792560577393,-77.11224247205244,38.79045051620905
96167f76-e702-4616-bc48-cd234f3247f9,5.059940814971924,-77.1119365,38.7903795
0f94eafe-0888-4146-af1b-439b5955e8fe,5.804600715637207,-77.11200230273087,38.790119354790235
8feaf319-ac64-499f-ab93-e414d15ab6c9,6.057044506072998,-77.11139522592879,38.7903141114832
2f55f7e9-f121-4c3b-9e8e-6c4f42d6ee96,5.564865589141846,-77.11067,38.79026999999999
1e50c92e-6027-43fe-a4f7-5d57fc0dfd41,4.979804992675781,-77.1103485,38.79056250000001
0a37fd88-20d2-4d5d-899c-892d3281c85c,5.6535491943359375,-77.11112575655817,38.79057855419939
3e3dde5e-6223-4aa7-ba36-2e56a1a7cc46,6.081356048583984,-77.11139670747163,38.79064029804246
f80d4bfc-a80b-4c8b-820b-76ca2e6ba5ae,6.200740814208984,-77.11135512206369,38.79099181594398
e9994c54-6005-44da-bc49-806bf2afd41c,5.267535209655762,-77.11108254355476,38.79073664659895
0df69fe8-2b3c-4150-97cd-fd41604c74c7,5.227787494659424,-77.11057,38.790999
d8c0453b-1b33-4ce8-82ec-1ddfb947ca68,6.164195537567139,-77.11087756203875,38.79091764967713
051e1aaa-2e02-40aa-8d81-7e8040ecdf17,6.283746719360352,-77.11071628269718,38.79127946339144
ef8cd0cf-7b58-4d42-8e5c-f8402e89093a,5.966572284698486,-77.11137726703107,38.791260087922545
5dab5cbc-9c33-4324-800e-d6c9166de080,6.255012512207031,-77.11198993987949,38.79125877545613
736d6a0e-2bf2-4d2d-92fc-4a6c9c745870,5.7954816818237305,-77.11190998546307,38.79100362310574
e5d32b72-256b-41be-bde7-2a81c5f43ac1,7.127763748168945,-77.11225986363013,38.790990945966556
5c77c11d-5d93-4d4c-8e5e-aee79eaa749d,5.74687385559082,-77.11237849999999,38.790699
92c2f869-e8b5-4455-8ecb-77a622e920ee,6.837037086486816,-77.1120125,38.791484
0206eb6e-396c-4a7e-b417-6eef1e4b85da,6.288659572601318,-77.1120583109724,38.79170053814743
53585dee-2d4f-40d1-b682-c399cf69b11a,4.507906436920166,-77.1120975,38.791915
