X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID,REPORTINGYEAR,ENFORCEMENT_ACTION,VERIFIER_NAME,VERIFIER_ORGANIZATION
-8575979.8746,4708191.6435,5434979,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1719 M STREET NW,MAIZELS FAMILY LIMITED LIABILITY LIMITED PARTNERSHIP,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,81,62.5,63.3,138.4,137.9,908.3,5.1,,3456.1,37371.034145,0,Whole Property,,0,0,0,0,2173475.9,799898.4,745822.7,565603.8,238335,73079.4,24425.5,21458.9,20686.2,30839.3,169361.1,419656,627937.1,559908.6,512739.1,563494.7,574902.7,656869.2,713069.3,814164.1,787254.7,681002.9,593011.8,485520.7,473963,38.90582328,-77.03933568,241782,396588.14974431,137552.467657144,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2019,,,
-8575979.8746,4708191.6435,5434980,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1719 M ST NW,EZRA,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,83,50.6,52.6,108.7,110,725,4.1,,1433.9,31782.0898729,178296,Whole Property,,0,0,0,0,1662563.5,603324.6,529370.5,360713,221003,120471.9,25562,24884.9,13713.8,25335.2,111918.5,421938.7,719972.9,486952,475790.5,450443,363865.3,415201.6,514779.2,611815.7,616892.2,509977.9,452977.3,395203,378769.9,38.90582328,-77.03933568,241782,396588.14974431,137552.467657144,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2020,,,
-8575979.8746,4708191.6435,5434981,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1719 M ST NW,EZRA,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,80,53.2,55.3,112.9,114.1,735,4.1,,1450.6,36692.723365,979.4,Whole Property,,0,0,0,0,1704494.8,837299.4,795857.9,460047.4,191063.1,101767.9,20129.3,19744.8,20029.8,27063,135038.5,379602.5,681628.7,395159.4,380522.2,413440.4,419255.6,499699.5,551924.1,616556.2,624110.2,581294,514983.5,409653.4,409138.4,38.90582328,-77.03933568,241782,396588.14974431,137552.467657144,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2021,,,
-8575979.8746,4708191.6435,5434982,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1719 M STREET NW,MAIZELS FAMILY LIMITED LIABILITY LIMITED PARTNERSHIP,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,82,52.3,53,109,109.5,684.5,3.8,,1522.8,37735.8,44836.6,Whole Property,,0,0,0,0,1617097.9,914890.5,754355.9,464612.2,278482.5,79681.6,19328.6,17976.7,19406.6,53279.2,183018.9,348136.3,640407,422422,391978.5,426161.3,413499.8,470354.4,529135.9,581526.6,579892,494191.6,426564.5,383402.1,398410,38.90582328,-77.03933568,241782,396588.14974431,137552.467657144,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2022,,,
-8575992.8623,4708191.8952,5434983,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1730 RHODE ISLAND AVE NW,MAIZELS FAMILY LIMITED LIABILITY LIMITED PARTNERSHIP,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,84,47.3,51.7,100.7,105.1,646.4,3.6,,1465.3,29020.1,322920,Whole Property,,0,0,0,0,1527400.8,708059.4,552517.1,434370.8,143168.3,78627.5,19998.9,19892,19932.6,41823,151089.3,254691.4,477838.6,416850.4,369375.6,398338.2,399350.3,445640.6,482399.6,549424.5,540622.6,469926.3,409585.6,366219,363759.3,38.90582504,-77.03945235,241782,396578.030249151,137552.667398375,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2023,,Shai Shaul,Sustainable Investment Group
-8575992.8623,4708191.8952,5434984,PM1257643,0160 0035,1257643,OFC Building,,,In Compliance,1721 M STREET NW,MAIZELS FAMILY LIMITED LIABILITY LIMITED PARTNERSHIP,2,1730 Rhode Island Ave. NW,WASHINGTON,DC,20036,1966,Office,Office,244818,178421,84,49.3,51.2,103.3,105.2,649.77,3.64,,1585.8,35155.7,22908,Whole Property,,0,0,0,0,1540620.8,775960.9,600760.4,401121.4,226346,65969.3,15963.4,14946.1,12748.5,31500,117853.9,310698.2,941699.1,372747.3,363664.5,385756,393727.9,453428.4,510392,575775,530384.2,456853.7,422516.7,384535,406817.6,38.90582504,-77.03945235,241782,396578.030249151,137552.667398375,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2024,,Shai Shaul,Sustainable Investment Group
-8576339.9609,4707075.7991,5434985,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,,1965,Office,Office,813848,481433,87,61.2,62.5,184.3,185.7,5578.65,0,,0,61858.7,0,Whole Facility Energy Consumption,,0,0,0,0,10864870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8980225405,-77.0425703902,218491,396307.177600039,136686.64870236,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2012,,,
-8576339.9609,4707075.7991,5434986,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,727483,84,57.4,57.6,161.2,161.4,4799.8,6.6,,8621.2,65742.354,0,Whole Building,,0,0,0,0,10301032.07095824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8980225405,-77.0425703902,218491,396307.177600042,136686.648702354,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2013,,,
-8576339.9609,4707075.7991,5434987,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,737365,85,58.4,58,163.2,162.1,5188.9,7,,9178.3,71068.7986,0,Whole Building,,0,0,0,0,10533937.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8980225405,-77.0425703902,218491,396307.17760404,136686.648699356,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2014,,,
-8576270.3485,4707095.0821,5434988,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,Washington,DC,20006,1965,Office,Office,813848,737365,84,60.9,61.6,166.3,166.9,5300.9,7.2,,11372,87370.0437,0,Whole Building,,0,0,0,0,10589664.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8981573528,-77.0419450513,218491,396361.430288575,136701.588832805,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2015,,,
-8576270.3485,4707095.0821,5434989,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,737365,85,60.1,60.7,163,163.3,4524.2,6.1,,11889,91149.044064,0,Whole Building,,0,0,0,0,10325035.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8981573528,-77.0419450513,218491,396361.430288575,136701.588832805,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2016,,,
-8576270.3485,4707095.0821,5434990,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,737365,88,57.2,59.8,152.2,156.2,4119.7,5.6,,10709.1,97346.284423,0,Whole Building,,0,0,0,0,9518195.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8981573528,-77.0419450513,218491,396361.430288575,136701.588832805,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2017,,,
-8576270.0934,4707094.0161,5434991,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,80,55.7,56.3,132.9,133.6,3495.9,4.8,,9390.5,96410.888665,0,Whole Property,,0,0,0,0,9136923.4,1637970.8,1383224.8,1391947.4,697268,53431.3,15480.4,3813.3,5120.7,117496.9,603515.6,1676892.4,2054927.3,3111291.2,2581326.8,2649767.5,2366180.5,2304967.5,2375055.4,2679670.2,2661910.8,2476967,2508915.6,2608720.5,2850413.6,38.8981499,-77.04194276,218491,396361.628667995,136700.761420357,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2018,,,
-8576362.4497,4707093.9417,5434992,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1850 G STREET NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,85,54.2,55,130.5,131,3422.5,4.7,,9402.6,88771.90093,0,Whole Property,,0,0,0,0,9036499.6,1873458.9,1559603,1552207.2,484516.5,21003.2,22968.4,21643.4,20830.4,47272.2,512735.4,1204502.4,1556449.1,2856579.6,2725745,2764656.8,2343710.3,2368505.2,2477227.6,2669295.2,2625481,2334178.5,2358137.6,2544009,2765014.5,38.89814938,-77.04277241,218491,396289.65973483,136700.737089568,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2019,,,
-8576362.4497,4707093.9417,5434993,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1850 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,89,42.9,44.3,103.1,104.6,2706,3.7,,5411.3,71554.764405,0,Whole Property,,0,0,0,0,7122377.2,1471582.9,1432683.6,970286.8,609366.2,267796.8,14177.6,30945.4,18515.1,27680.6,130674.3,623071,1558696.2,2719839.2,2462864.5,2235458.4,1757610.4,1771861,1855894.7,2042968.6,2029058.2,1775792.4,1765837.1,1810002.9,2074366.3,38.89814938,-77.04277241,218491,396289.65973483,136700.737089568,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2020,,,
-8576362.4497,4707093.9417,5434994,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1850 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,88,42.2,43.6,102,103.4,2602.6,3.6,,4607.6,68041.277795,0,Whole Property,,0,0,0,0,7074201.2,1927525.2,1469988.1,1000896,311067.3,57467.5,20499.5,18866.4,20025.4,21094.9,112972.3,546007.6,1297717.6,2273479.5,2111581.5,2070695.2,1803524.1,1831875.4,1945610.2,2186433.5,2129657.8,1970039.5,1898220.7,1831086,2084973.9,38.89814938,-77.04277241,218491,396289.65973483,136700.737089568,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2021,,,
-8576362.4497,4707093.9417,5434995,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1850 G STREET NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,89,39.8,40,98.6,98.7,2357.2,3.2,,5473.5,53324,0,Whole Property,,0,0,0,0,6976793.6,1688454,1259920,567934.1,246689.7,31684.1,0,0,299,9593.8,132624.6,468677.3,926520.5,2269916.5,1912724.7,1878068.9,1833786.5,1950773.3,1940694.5,2117157.7,2122125.6,1923042.1,1902542.9,1901458.7,2052531.2,38.89814938,-77.04277241,218491,396289.65973483,136700.737089568,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2022,,,
-8576362.4497,4707093.9417,5434996,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,89,39.3,42.4,97.7,102,2398.9,3.3,,7119.9,51603.3,0,Whole Property,,0,0,0,0,6929972.4,985089.2,863885.6,750850.3,136886.3,14343.9,8224.4,1767.3,4001,18124.7,201678.7,732810.4,1442672.8,2139730.4,1941175.8,2038663.2,1842823.5,1883578.3,1936331.5,2168462.9,2078494.9,1930862.2,1829986,1838404.9,2016555.3,38.89814938,-77.04277241,218491,396289.65973483,136700.737089568,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2023,,Shai Shaul,Sustainable Investment Group
-8576342.165,4707075.3971,5434997,PM1257644,0142 0825,1257644,Northwestern Building,,,In Compliance,1800 G STREET NW,NORTHWESTERN DEVELOPMENT CO,2,1800 G Street NW,WASHINGTON,DC,20006,1965,Office,Office,813848,732964,90,38.2,39,96,96.7,2298.79,3.14,,5659.6,46460.6,0,Whole Property,,0,0,0,0,6852628.7,1274222.9,801098,538376.9,362683.5,67347.9,4270.8,316.6,6132.5,25787.1,76178.2,265366.1,1224281.6,2019364.8,1979587.5,2037788.3,1880568.8,1926254.3,2008720.7,2225338.9,2139853,1810918.2,1728721.1,1710539.6,1913513.9,38.89801973,-77.04259019,218491,396305.459895594,136686.337516402,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2024,,Shai Shaul,Sustainable Investment Group
-8576832.2237,4707677.4,5434998,PM1257646,0074 0832,1257646,Professional Building,,,Data Under Review by DOEE,2100 K STREET NW,THE PROFESSIONAL ASSOCIATES,2,2100 K Street NW,WASHINGTON,DC,20427,1960,Office,Office,98646,43635,42,99.9,100.2,305.7,306,817.71,0,,0,1883,555871.52,No Selection Made,,0,0,0,0,1587030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.90222837,-77.04699246,242489,395923.819923634,137153.717613502,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2012,,,
-8576833.0093,4707674.3204,5434999,PM1257646,0074 0832,1257646,Professional Building,,,In Compliance,2100 K ST NW,THE PROFESSIONAL ASSOCIATES,2,2100 K Street NW,WASHINGTON,DC,20427,1960,Office,Office,98646,64554,44,97.5,97.8,269.5,269.9,731.1,11.3,,772.7,3445.933,766856.8,Whole Building,,0,0,0,0,1518038.61962688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9022068407,-77.0469995177,242489,395923.206500047,137151.328002365,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2013,,,
-8576833.0093,4707674.3204,5435000,PM1257646,0074 0832,1257646,Professional Building,,,In Compliance,2100 K ST NW,THE PROFESSIONAL ASSOCIATES,2,2100 K Street NW,WASHINGTON,DC,20427,1960,Office,Office,98658,71154,54,87.1,86.7,242.1,241.7,761.7,10.7,,752.1,2323.70077,819680.2,Whole Building,,0,0,0,0,1507559.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9022068407,-77.0469995177,242489,395923.206502043,137151.32800436,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2014,,,
-8576832.8871,4707679.9433,5435001,PM1257646,0074 0832,1257646,Professional Building,,,In Compliance,2100 K ST NW,THE PROFESSIONAL ASSOCIATES,2,2100 K Street NW,,,,1962,Office,Office,98658,71154,56,83.4,83.8,236.3,236.7,738.5,10.4,,804.2,2124.408055,641976,Whole Building,,0,0,0,0,1487787.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.90224615,-77.0469984194,242489,395923.304010357,137155.691602672,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2015,,,
-8576832.5076,4707680.4054,5435002,PM1257646,0074 0842,1257646,Professional Building,,,In Compliance,2100 K STREET NW,INTERNATIONAL FINANCE CORPORTION,2,2100 K Street NW,WASHINGTON,DC,20427,2018,Office,Office,154750,154765,88,39.9,39.9,111.6,111.6,590.5,3.8,,643.7,0,0,Whole Property,,0,0,0,0,1808103.1,0,0,0,0,0,0,0,0,0,0,0,0,688889.9,615602,556609.3,405377.6,387524.2,373565.1,460258.9,566382.8,515595.3,474529.2,519203.6,605710.9,38.90224938,-77.04699501,242489,395923.599934368,137156.050006411,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2020,,,
-8576832.5076,4707680.4054,5435003,PM1257646,0074 0842,1257646,Professional Building,,,In Compliance,2100 K ST NW,INTERNATIONAL FINANCE CORPORATION,2,2100 K Street NW,WASHINGTON,DC,20427,2018,Office,Office,154750,154765,86,41.7,41.7,116.9,116.9,599.8,3.9,,1258.2,0,0,Whole Property,,0,0,0,0,1893379.6,0,0,0,0,0,0,0,0,0,0,0,0,704320,662418.4,494553.8,369069.3,412269.3,508582.1,667494.6,614531.4,520613.4,467187.6,464911.8,574260.2,38.90224938,-77.04699501,242489,395923.599934368,137156.050006411,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2021,,,
