"Property/Plant ID","Building Name",Address1,Address2,City,State,Zip,"Building Owner","Property Manager","Gross Floor Area","Number of Years Certified","Certification Years",Score(s),"Property Type","Year constructed","Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
1437113,"	0636 EYE STREET NW (ASLA)","636 Eye Street NW",,Washington,DC,20001,ASLA,,12800,7," 2008, 2009 , 2010 , 2012 , 2013 , 2014 , 2015","80, 84 , 91 , 91 , 89 , 84 , 95",Office,1994,38.907391,-77.020202,0.9,range_interpolation,"636 N St NW",,"Washington, DC 20001",636,"N St NW",,,Washington,DC,"District of Columbia",20001,US,"TIGER/Line® from the US Census Bureau"
1437829,"	EMBASSY OF FINLAND","3301 Massachusetts Ave. NW",,Washington,DC,20008,"Embassy of Finland",,50278,8," 2008, 2009 , 2010 , 2011 , 2015 , 2016 , 2017 , 2018","75, 79 , 80 , 86 , 89 , 86 , 85 , 86",Office,1994,38.924491,-77.06511,1,rooftop,"3301 Massachusetts Ave NW",,"Washington, DC 20008",3301,"Massachusetts Ave NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
1438275,"	0630 I STREET NW (NAHRO)","630 I Street NW",,Washington,DC,20001,"National Association of House and Development Officials",Akridge,18341,8," 2011, 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018","77, 81 , 81 , 81 , 76 , 88 , 88 , 86",Office,1994,38.900626,-77.02122,1,rooftop,"630 I St NW",,"Washington, DC 20001",630,"I St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
14411854,"	1000 F STREET NW","1000 F Street NW",,Washington,DC,20004,"1000 F Property LLC","Lincoln Property Company",101365,1," 2024",76,Office,2017,38.897175,-77.026205,1,rooftop,"1000 F St NW",,"Washington, DC 20004",1000,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
1446135,"	810 7TH ST N.W.","810 7th St N.W.",,Washington,DC,20001,"810 Seventh Avenue SPE LLC","Madison Marquette",282901,9," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020","77, 77 , 81 , 82 , 87 , 90 , 87 , 78 , 76",Office,1991,38.900318,-77.02222,1,rooftop,"810 7th St NW",,"Washington, DC 20001",810,"7th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1447242,"	10 G","10 G Street NE",,Washington,DC,20002,"APA LLC","Cushman Wakefeild",280169,12," 2009, 2010 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2022 , 2023","81, 81 , 88 , 90 , 92 , 92 , 95 , 95 , 96 , 92 , 96 , 89",Office,1997,38.899133,-77.008114,1,rooftop,"10 G St NE",,"Washington, DC 20002",10,"G St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1470509,"	1111 19TH ST NW","1111 19th St NW",,Washington,DC,20036,"UNIZO Real Estate DC Nine, LLC","Cushman && Wakefield",299876,14," 2011, 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","81, 81 , 76 , 81 , 82 , 92 , 93 , 87 , 80 , 83 , 83 , 85 , 87 , 89",Office,1979,38.904428,-77.042958,1,rooftop,"1111 19th St NW",,"Washington, DC 20036",1111,"19th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
14818203,"	ORE 82 - CO (GR340)","82 I St SE",,Washington,DC,20003,Greystar,,227371,2," 2023, 2025","94, 98","Multifamily Housing",2016,38.879637,-77.005597,1,rooftop,"82 I St SE",,"Washington, DC 20003",82,"I St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
14818275,"	ANTHOLOGY - DC -  OC (NT077)","625 H St NE",,Washington,DC,20002,"Bentall Green Oak",,332261,1," 2024",85,"Multifamily Housing",2014,38.899952,-76.99739,1,rooftop,"625 H St NE",,"Washington, DC 20002",625,"H St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
14819627,"	2M STREET APARTMENTS","2 M St NE ",,Washington,DC,20002,"Avanath Capital Management",,389663,2," 2022, 2023","88, 83","Multifamily Housing",2014,38.905852,-77.008464,1,rooftop,"2 M St NE",,"Washington, DC 20002",2,"M St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
14845879,"	RESA (RS086) (RS190)","22 M Street NE",,Washington,DC,20002,"NM-RESA LLC",Bozzuto,305911,1," 2024",85,"Multifamily Housing",2019,38.905889,-77.007854,1,rooftop,"22 M St NE",,"Washington, DC 20002",22,"M St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
14845912,"	STATION HOUSE (TN50) (ST660)","701 2nd Street NE",,Washington,DC,20002,Bozzuto,,411143,1," 2024",79,"Multifamily Housing",2015,38.899211,-77.003214,1,rooftop,"701 2nd St NE",,"Washington, DC 20002",701,"2nd St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1486998,"	1220 L STREET","1220 L Street, NW",,Washington,DC,20005,"13th & L Assocates",,321980,10," 2012, 2014 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2023 , 2024","78, 83 , 86 , 85 , 82 , 77 , 82 , 86 , 83 , 86",Office,1983,38.903374,-77.029119,1,rooftop,"1220 L St NW",,"Washington, DC 20005",1220,"L St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1492661,"	THE COSTAR GROUP BUILDING","1331 L Street, NW",,Washington,DC,20005,"Drawbridge L Street LLC",LPC,198452,9," 2011, 2013 , 2015 , 2017 , 2018 , 2020 , 2021 , 2022 , 2023","90, 89 , 89 , 87 , 85 , 81 , 80 , 77 , 78",Office,2008,38.904089,-77.031016,1,rooftop,"1331 L St NW",,"Washington, DC 20005",1331,"L St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
14931708,"	THE ASPEN (SP144)","1011 4th St NW",,Washington,DC,20001,Greystar,,111401,6," 2018, 2019 , 2021 , 2022 , 2023 , 2025","100, 100 , 95 , 88 , 84 , 99","Multifamily Housing",2016,38.903372,-77.015905,1,rooftop,"1011 4th St NW",,"Washington, DC 20001",1011,"4th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1495502,"	1620 EYE, LLC","1620 I St, NW",,Washington,DC,20006,"1620 Eye, LLC",,123885,6," 2013, 2016 , 2017 , 2023 , 2024 , 2025","75, 76 , 78 , 75 , 76 , 78",Office,1971,38.901086,-77.037501,1,rooftop,"1620 I St NW",,"Washington, DC 20006",1620,"I St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1495933,"	901 F STREET, NW","901 F ST, NW",,Washington,DC,20004,"901 F, LLC",,106020,4," 2017, 2023 , 2024 , 2025","75, 77 , 75 , 76",Office,1869,38.897556,-77.024312,1,rooftop,"901 F St NW",,"Washington, DC 20004",901,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
1497374,"	1156 FIFTEENTH, LLC","1156 15th St, NW",,Washington,DC,20005,"1156 Fifteenth, LLC c/o TF Cornerstone",,177404,7," 2013, 2016 , 2017 , 2018 , 2021 , 2022 , 2025","82, 85 , 87 , 84 , 83 , 78 , 80",Office,1967,38.905391,-77.03503,1,rooftop,"1156 15th St NW",,"Washington, DC 20005",1156,"15th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1497433,"	1101 15TH STREET","1101 15th ST, NW",,Washington,DC,20005,"TF Cornerstone, Inc.",,171350,1," 2017",79,Office,1973,38.903941,-77.034218,1,rooftop,"1101 15th St NW",,"Washington, DC 20005",1101,"15th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1498178,"	409 3RD STREET SW","409 3rd Street SW",,Washington,DC,20024,"WOC, LLC",,431263,4," 2010, 2011 , 2014 , 2016","75, 75 , 75 , 76",Office,1985,38.884847,-77.015042,1,range_interpolation,"409 3rd St SW",,"Washington, DC 20024",409,"3rd St SW",,,Washington,DC,"District of Columbia",20024,US,"TIGER/Line® from the US Census Bureau"
15088610,"	BOATHOUSE","2601 Virginia Avenue NW",,Washington,DC,20037,"DC Boathouse, LLC","UIP Property Management, Inc.",166910,1," 2023",87,"Multifamily Housing",1962,38.900291,-77.055352,1,rooftop,"2601 Virginia Ave NW",,"Washington, DC 20037",2601,"Virginia Ave NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
1513590,"	EMBASSY OF FRANCE","4101 Reservior Road",,Washington,DC,20007,"Embassy of France",,217349,9," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2021","85, 92 , 89 , 87 , 93 , 93 , 92 , 80 , 83",Office,1983,38.914115,-77.07869,0.93,rooftop,"4101 Reservoir Rd NW",,"Washington, DC 20007",4101,"Reservoir Rd NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
1515716,"	SA-01-COLUMBIA PLAZA","2401 E Street, NW",,Washington,DC,20522,"U.S. Department of State",,573058,3," 2013, 2015 , 2017","82, 89 , 95",Office,1972,38.896532,-77.051917,1,rooftop,"2401 E St NW",,"Washington, DC 20226",2401,"E St NW",,,Washington,DC,"District of Columbia",20226,US,"Statewide (City of Washington)"
15176897,"	MODERN ON M, PHASE II","480 K Street SW",,Washington,DC,20024,"John Hancock Life Insurance Company (U.S.A)",Bozzuto,118257,1," 2022",94,"Multifamily Housing",2018,38.878194,-77.019367,1,rooftop,"480 K St SW",,"Washington, DC 20024",480,"K St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
15177981,"	MODERN ON M, PHASE I","465 M Street SW",,Washington,DC,20024,"John Hancock Life Insurance Company (U.S.A)",Bozzuto,116521,1," 2022",85,"Multifamily Housing",2018,38.87674,-77.019374,1,rooftop,"465 M St SW",,"Washington, DC 20024",465,"M St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
15238218,"	ORE82 APARTMENTS","82 I Street",,Washington,DC,20003,Greystar,,256334,1," 2022",100,"Multifamily Housing",2016,38.879637,-77.005597,1,rooftop,"82 I St SE",,"Washington, DC 20003",82,"I St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
1525528,"	50011 - 1425 NEW YORK AVE NW","1425 New York Ave NW",,Washington,DC,20005,"Liberty Property Trust",,282431,10," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019","76, 77 , 82 , 85 , 86 , 86 , 88 , 90 , 92 , 89",Office,1992,38.899716,-77.032616,1,rooftop,"1425 New York Ave NW",,"Washington, DC 20005",1425,"New York Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1526560,"	CHEVY CHASE - OFFICE","5335 Wisconsin Avenue",,Washington,DC,20015,"CLPF-CC Pavilion, LP",,212500,16," 2009, 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","80, 87 , 89 , 86 , 88 , 90 , 91 , 92 , 94 , 95 , 89 , 91 , 89 , 90 , 90 , 85",Office,1990,38.960133,-77.084847,1,rooftop,"5335 Wisconsin Ave NW",,"Washington, DC 20015",5335,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
1544020,"	505 9TH STREET","505 9th Street",NW,"Washington DC",DC,20004,"PGIM Real Estate","Cushman && Wakefield",348069,16," 2009, 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","82, 82 , 80 , 83 , 77 , 83 , 85 , 83 , 86 , 86 , 79 , 86 , 81 , 82 , 75 , 75",Office,2007,38.896527,-77.023715,1,rooftop,"505 9th St NW",,"Washington, DC 20004",505,"9th St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
1548444,"	COLUMBIA HEIGHTS (2259)","3100 14TH ST NW STE 201",,WASHINGTON,DC,20010,"Target Corporation",,179201,1," 2014",78,"Retail Store",2008,38.929308,-77.032986,1,rooftop,"3100 14th St NW","Ste 201","Washington, DC 20010",3100,"14th St NW",Ste,201,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
1551568,"	FRANCES PERKINS BUILDING","200 Constitution Ave, NW",,Washington,DC,20210,"U. S. Department of Labor","U. S. Department of Labor",1953000,2," 2008, 2009","78, 78",Office,1974,38.893335,-77.014398,1,rooftop,"200 Constitution Ave NW",,"Washington, DC 20210",200,"Constitution Ave NW",,,Washington,DC,"District of Columbia",20210,US,"Statewide (City of Washington)"
1553280,"	1411 K STREET","1411 K Street NW",,Washington,DC,20005,"Ta Realty",,79848,7," 2009, 2017 , 2018 , 2019 , 2020 , 2021 , 2022","79, 95 , 91 , 91 , 95 , 93 , 76",Office,1958,38.902932,-77.032564,1,rooftop,"1411 K St NW",,"Washington, DC 20005",1411,"K St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1556347,"	1220 19TH STREET (TQ28)","1220 19th Street, N.W.",,"Washington, D.C.",DC,20036,"Brookfield Properties",CBRE,99499,15," 2009, 2011 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","86, 83 , 85 , 78 , 81 , 90 , 90 , 88 , 84 , 87 , 83 , 78 , 75 , 78 , 87",Office,1978,38.90664,-77.043905,1,rooftop,"1220 19th St NW",,"Washington, DC 20036",1220,"19th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1556355,"	1776 G STREET","1776 G Street, N.W.",,"Washington, D.C.",DC,20006,"Washington Real Estate Investment Trust",,273918,5," 2009, 2011 , 2016 , 2017 , 2018","81, 80 , 81 , 80 , 81",Office,1979,38.898106,-77.041178,1,rooftop,"1776 G St NW",,"Washington, DC 20006",1776,"G St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1557565,"	700 11TH STREET","700 11th Street NW",,Washington,DC,20001,"1991 Acquisition Fund",,345311,1," 2021",76,Office,1991,38.898749,-77.027322,1,rooftop,"700 11th St NW",,"Washington, DC 20001",700,"11th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
15619580,"	THE GANTRY (DC) - GN021 & GN034","300 Morse St NE",,Washington,DC,20002,"300 Morse CPK Owner LLC",,551849,2," 2023, 2024","75, 83","Multifamily Housing",2021,38.909004,-77.00089,1,rooftop,"300 Morse St NE",,"Washington, DC 20002",300,"Morse St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1567527,"	1310 G STREET","1310 G Street, NW","Suite 250",Washington,DC,20005,"Gaedeke Group LLC (Corporate Office)",,227165,18," 2007, 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","81, 78 , 76 , 78 , 76 , 80 , 85 , 85 , 88 , 89 , 86 , 82 , 86 , 91 , 86 , 85 , 88 , 85",Office,1991,38.898118,-77.030625,1,rooftop,"1310 G St NW",,"Washington, DC 20005",1310,"G St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1569687,"	1800 M STREET","1800 M Street, NW",,Washington,DC,20036,"Columbia Property Trust",,615281,13," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","83, 81 , 88 , 87 , 85 , 81 , 83 , 76 , 77 , 81 , 83 , 85 , 82",Office,1975,38.905338,-77.04224,1,rooftop,"1800 M St NW",,"Washington, DC 20036",1800,"M St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
15706655,"	1630 PARK","1630 Park Rd. NW",,Washington,DC,20010,"Bernstein Management Corporation",,31992,1," 2022",79,"Multifamily Housing",1927,38.931809,-77.037635,1,rooftop,"1630 Park Rd NW",,"Washington, DC 20010",1630,"Park Rd NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
15706657,"	PALISADES","1464 Rhode Island Ave. NW",,Washington,DC,20005,"Bernstein Management Corporation",,38657,1," 2022",94,"Multifamily Housing",1970,38.907798,-77.034032,1,rooftop,"1464 Rhode Island Ave NW",,"Washington, DC 20005",1464,"Rhode Island Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
15708744,"	UNION PLACE (UN075)","200 K Street NE",,Washington,DC,20003,"Toll DC II LP",Bozzuto,560000,1," 2025",86,"Multifamily Housing",2018,38.886252,-77.003124,1,rooftop,"200 C St SE",,"Washington, DC 20003",200,"C St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
1583318,"	PORTALS I - 1250/1280 MARYLAND AVE","1280 Maryland Avenue, SW","Suite 280",Washington,DC,20024,"Republic Properties Corporation",,583876,4," 2011, 2013 , 2015 , 2016","75, 84 , 85 , 86",Office,1992,38.883272,-77.02971,1,rooftop,"1280 Maryland Ave SW",,"Washington, DC 20024",1280,"Maryland Ave SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
1583321,"	REPUBLIC SQUARE - 25 MASS AVE","25 Massachusetts Ave, NW",,Washington,DC,20001,"T-C Republic Square Owner, LLC","Lincoln Property Company",402012,12," 2010, 2013 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","76, 87 , 77 , 85 , 89 , 91 , 78 , 78 , 85 , 77 , 80 , 76",Office,2006,38.898484,-77.010361,1,rooftop,"25 Massachusetts Ave NW",,"Washington, DC 20001",25,"Massachusetts Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1583325,"	PORTALS III-1201 MARYLAND AVENUE","1201 Maryland Avenue, SW",,Washington,DC,20024,"Parcel 47D, LLC",,518049,10," 2011, 2013 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022","93, 93 , 82 , 80 , 89 , 89 , 80 , 75 , 84 , 80",Office,2005,38.8847,-77.029426,1,rooftop,"1201 Maryland Ave SW",,"Washington, DC 20024",1201,"Maryland Ave SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
1583329,"	PORTALS II","445 12th Street, SW",,Washington,DC,20024,"Parcel 49C Limited Partnership c/o Republic Properties Corporation","Republic Properties Corporation",674936,5," 2018, 2020 , 2023 , 2024 , 2025","80, 75 , 83 , 85 , 86",Office,1995,38.884733,-77.027973,1,range_interpolation,"445 12th St SW",,"Washington, DC 20024",445,"12th St SW",,,Washington,DC,"District of Columbia",20024,US,"TIGER/Line® from the US Census Bureau"
1597342,"	1750 K STREET NW","1750 K Street NW",,Washington,DC,20006,"JBG Smith",,180086,9," 2011, 2014 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022","93, 79 , 85 , 86 , 86 , 78 , 80 , 85 , 82",Office,1975,38.902141,-77.040779,1,rooftop,"1750 K St NW",,"Washington, DC 20006",1750,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1606450,"	USCCB","3211 4th Street, N.E.",,Washington,DC,20017,USCCB,,194131,9," 2009, 2012 , 2014 , 2015 , 2018 , 2020 , 2021 , 2024 , 2025","83, 85 , 88 , 92 , 93 , 83 , 82 , 75 , 78",Office,1989,38.929802,-76.999475,1,rooftop,"3211 4th St NE",,"Washington, DC 20017",3211,"4th St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
1620667,"	77 K STREET","77 K Street NE suite 100",,Washington,DC,20002,"Brookfield Properties",CBRE,338922,14," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","97, 92 , 88 , 89 , 93 , 94 , 95 , 90 , 90 , 89 , 88 , 89 , 88 , 91",Office,2008,38.893776,-77.006401,1,range_interpolation,"77 C St NE","Ste 100","Washington, DC 20002",77,"C St NE",Ste,100,Washington,DC,"District of Columbia",20002,US,"TIGER/Line® from the US Census Bureau"
16375824,"	2050 M STREET","2050 M Street, NW",,Washington,DC,20036,"Tishman Speyer",,372784,1," 2024",87,Office,2020,38.905441,-77.046229,1,rooftop,"2050 M St NW",,"Washington, DC 20036",2050,"M St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1640191,"	01720-WASHINGTON, DC","310014th Street NW",,Washington,DC,20010,"Staples Inc.",,17991,1," 2016",76,"Retail Store",2008,38.919185,-77.027563,0.9,street_center,"W St NW",,"Washington, DC 20009",,"W St NW",,,Washington,DC,"District of Columbia",20009,US,"TIGER/Line® dataset from the US Census Bureau"
1641990,"	THE FARRAGUT BUILDING","900 17th Street NW",450,Washington,DC,20006,GNAREI,"Cushman && Wakefield",160109,15," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","81, 86 , 91 , 97 , 96 , 97 , 96 , 96 , 95 , 87 , 91 , 92 , 89 , 90 , 87",Office,1963,38.901615,-77.039832,1,rooftop,"900 17th St NW",,"Washington, DC 20006",900,"17th St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
16459,"	I BUILDING","1850 I Street, N.W.",,Washington,DC,20433,"The World Bank",,477446,13," 2002, 2003 , 2004 , 2005 , 2006 , 2007 , 2008 , 2010 , 2011 , 2012 , 2014 , 2015 , 2018","81, 76 , 75 , 84 , 84 , 84 , 86 , 85 , 90 , 87 , 85 , 85 , 80",Office,1979,38.901003,-77.042768,1,rooftop,"1850 I St NW",,"Washington, DC 20433",1850,"I St NW",,,Washington,DC,"District of Columbia",20433,US,"Statewide (City of Washington)"
16460,"	J BUILDING","701 18th. Street, N.W.",,Washington,DC,20433,"The World Bank",,487894,12," 2002, 2003 , 2004 , 2007 , 2008 , 2009 , 2010 , 2011 , 2012 , 2014 , 2015 , 2018","76, 76 , 79 , 76 , 85 , 86 , 82 , 86 , 88 , 82 , 84 , 89",Office,1986,38.899012,-77.041282,1,rooftop,"701 18th St NW",,"Washington, DC 20006",701,"18th St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1649511,"	2445 M STREET","2445 M Street N.W.",,"Washington, D.C.",DC,20037,"Beacon Capital Partners","Cushman & Wakefield - 2445 M Street",325715,14," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","78, 80 , 79 , 82 , 82 , 86 , 89 , 77 , 87 , 89 , 84 , 89 , 88 , 83",Office,1986,38.905577,-77.052678,1,rooftop,"2445 M St NW",,"Washington, DC 20037",2445,"M St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
1657117,"	1775 PENN AVE","1775 Pennsylvania Avenue, NW",,Washington,DC,20006,"Tishman Speyer",,153527,1," 2018",76,Office,1976,38.899905,-77.041367,1,rooftop,"1775 Pennsylvania Ave NW",,"Washington, DC 20006",1775,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
