blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100105004004,110010105004004,G11000100105002009,110010105002009,0.9843288765,0.9843288765
G11000100105004004,110010105004004,G11000100105002010,110010105002010,0.0156711235,0.0156711235
G11000100105004005,110010105004005,G11000100105002017,110010105002017,1,1
G11000100105004006,110010105004006,G11000100105002024,110010105002024,1,1
G11000100105004007,110010105004007,G11000100105002023,110010105002023,1,1
G11000100105004008,110010105004008,G11000100105002015,110010105002015,0.4138681822,0.4138681822
G11000100105004008,110010105004008,G11000100105002022,110010105002022,0.5861318178,0.5861318178
G11000100105004009,110010105004009,G11000100105002008,110010105002008,0.6781012563,0.6781012563
G11000100105004009,110010105004009,G11000100105002020,110010105002020,0.3218987437,0.3218987437
G11000100105004010,110010105004010,G11000100105002007,110010105002007,1,1
G11000100105004011,110010105004011,G11000100105002021,110010105002021,1,1
G11000100105004012,110010105004012,G11000100105002026,110010105002026,1,1
G11000100105004013,110010105004013,G11000100105002025,110010105002025,1,1
G11000100105005000,110010105005000,G11000100105001000,110010105001000,0.0447325643,0
G11000100105005000,110010105005000,G11000100105001001,110010105001001,0.9060988268,1
G11000100105005000,110010105005000,G11000100105001002,110010105001002,0.0491686089,0
G11000100105005001,110010105005001,G11000100105001005,110010105001005,1,1
G11000100105005002,110010105005002,G11000100105001006,110010105001006,1,1
G11000100105005003,110010105005003,G11000100105001007,110010105001007,0.4489617563,0.4489617563
G11000100105005003,110010105005003,G11000100105001008,110010105001008,0.5510382437,0.5510382437
G11000100106011000,110010106011000,G11000100106002009,110010106002009,0.6189400284,0.6189400284
G11000100106011000,110010106011000,G11000100106002025,110010106002025,0.3810599716,0.3810599716
G11000100106011001,110010106011001,G11000100106002010,110010106002010,1,1
G11000100106011002,110010106011002,G11000100106002024,110010106002024,1,1
G11000100106011003,110010106011003,G11000100106002023,110010106002023,1,1
G11000100106012000,110010106012000,G11000100106002007,110010106002007,1,1
G11000100106012001,110010106012001,G11000100106002005,110010106002005,0.0882531954,0.0882531954
G11000100106012001,110010106012001,G11000100106002006,110010106002006,0.2276323798,0.2276323798
G11000100106012001,110010106012001,G11000100106002008,110010106002008,0.6841144248,0.6841144248
G11000100106012002,110010106012002,G11000100106002005,110010106002005,0.0271926465,0.0271926465
G11000100106012002,110010106012002,G11000100106002006,110010106002006,0.6560704711,0.6560704711
G11000100106012002,110010106012002,G11000100106002008,110010106002008,0.3167368824,0.3167368824
G11000100106012003,110010106012003,G11000100106002005,110010106002005,1,1
G11000100106012004,110010106012004,G11000100106002004,110010106002004,1,1
G11000100106021000,110010106021000,G11000100106001000,110010106001000,1,1
G11000100106021001,110010106021001,G11000100106001001,110010106001001,1,1
G11000100106021002,110010106021002,G11000100106001002,110010106001002,1,1
G11000100106021003,110010106021003,G11000100106001003,110010106001003,1,1
G11000100106021004,110010106021004,G11000100106001004,110010106001004,1,1
G11000100106021005,110010106021005,G11000100106001005,110010106001005,1,1
G11000100106021006,110010106021006,G11000100106001006,110010106001006,1,1
G11000100106021007,110010106021007,G11000100106001007,110010106001007,1,1
G11000100106022000,110010106022000,G11000100106003000,110010106003000,0.9564169797,0.9795918367
G11000100106022000,110010106022000,G11000100106003001,110010106003001,0.0435830203,0.0204081633
G11000100106022001,110010106022001,G11000100106003002,110010106003002,1,1
G11000100106022002,110010106022002,G11000100106003003,110010106003003,1,1
G11000100106022003,110010106022003,G11000100106003004,110010106003004,1,1
G11000100106022004,110010106022004,G11000100106003005,110010106003005,1,1
G11000100106022005,110010106022005,G11000100106003006,110010106003006,1,1
G11000100106023000,110010106023000,G11000100106002047,110010106002047,1,1
G11000100106023001,110010106023001,G11000100106002044,110010106002044,1,1
G11000100106023002,110010106023002,G11000100106002043,110010106002043,1,1
G11000100106023003,110010106023003,G11000100106002036,110010106002036,1,1
G11000100106023004,110010106023004,G11000100106002042,110010106002042,1,1
G11000100106023005,110010106023005,G11000100106002051,110010106002051,1,1
G11000100106023006,110010106023006,G11000100106002050,110010106002050,1,1
G11000100106023007,110010106023007,G11000100106002049,110010106002049,1,1
G11000100106023008,110010106023008,G11000100106002048,110010106002048,1,1
G11000100106024000,110010106024000,G11000100106002000,110010106002000,1,1
G11000100106024001,110010106024001,G11000100106002001,110010106002001,1,1
G11000100106024002,110010106024002,G11000100106002003,110010106002003,1,1
G11000100106024003,110010106024003,G11000100106002002,110010106002002,1,1
G11000100106024004,110010106024004,G11000100106002020,110010106002020,1,1
G11000100106024005,110010106024005,G11000100106002011,110010106002011,1,1
G11000100106024006,110010106024006,G11000100106002012,110010106002012,1,1
G11000100106024007,110010106024007,G11000100106002013,110010106002013,1,1
G11000100106024008,110010106024008,G11000100106002014,110010106002014,1,1
G11000100106024009,110010106024009,G11000100106002015,110010106002015,1,1
G11000100106024010,110010106024010,G11000100106002016,110010106002016,1,1
G11000100106024011,110010106024011,G11000100106002019,110010106002019,1,1
G11000100106024012,110010106024012,G11000100106002018,110010106002018,0.7087838591,0
G11000100106024012,110010106024012,G11000100106002037,110010106002037,0.2912161409,1
G11000100106024013,110010106024013,G11000100106002017,110010106002017,1,1
G11000100106024014,110010106024014,G11000100106002045,110010106002045,1,1
G11000100106024015,110010106024015,G11000100106002046,110010106002046,1,1
G11000100106031000,110010106031000,G11000100106002035,110010106002035,1,1
G11000100106031001,110010106031001,G11000100106002060,110010106002060,1,1
G11000100106031002,110010106031002,G11000100106002029,110010106002029,0.6285534963,0.6285534963
G11000100106031002,110010106031002,G11000100106002030,110010106002030,0.3714465037,0.3714465037
G11000100106031003,110010106031003,G11000100106002031,110010106002031,1,1
G11000100106031004,110010106031004,G11000100106002032,110010106002032,1,1
G11000100106031005,110010106031005,G11000100106002033,110010106002033,1,1
G11000100106031006,110010106031006,G11000100106002034,110010106002034,0.8943951594,1
G11000100106031006,110010106031006,G11000100106002038,110010106002038,0.062997337,0
G11000100106031006,110010106031006,G11000100106002039,110010106002039,0.0119124529,0
G11000100106031006,110010106031006,G11000100106002052,110010106002052,0.0133069663,0
G11000100106031006,110010106031006,G11000100106002053,110010106002053,0.0173880844,0
G11000100106031007,110010106031007,G11000100106002041,110010106002041,1,1
G11000100106031008,110010106031008,G11000100106002040,110010106002040,1,1
G11000100106031009,110010106031009,G11000100106002054,110010106002054,0.0675310643,0.0675310643
G11000100106031009,110010106031009,G11000100106002055,110010106002055,0.2048892491,0.2048892491
G11000100106031009,110010106031009,G11000100106002056,110010106002056,0.2876823339,0.2876823339
G11000100106031009,110010106031009,G11000100106002057,110010106002057,0.1173689897,0.1173689897
G11000100106031009,110010106031009,G11000100106002058,110010106002058,0.1356023771,0.1356023771
G11000100106031009,110010106031009,G11000100106002059,110010106002059,0.186925986,0.186925986
G11000100106032000,110010106032000,G11000100106002022,110010106002022,1,1
G11000100106033000,110010106033000,G11000100106002021,110010106002021,1,1
G11000100106033001,110010106033001,G11000100106002026,110010106002026,1,1
G11000100106033002,110010106033002,G11000100106002027,110010106002027,1,1
G11000100106033003,110010106033003,G11000100106002028,110010106002028,1,1
G11000100107001000,110010107001000,G11000100107001000,110010107001000,1,1
G11000100107001001,110010107001001,G11000100107001001,110010107001001,1,1
G11000100107001002,110010107001002,G11000100107001002,110010107001002,1,1
G11000100107001003,110010107001003,G11000100107001003,110010107001003,0.4279931305,0.4279931305
G11000100107001003,110010107001003,G11000100107001015,110010107001015,0.5720068695,0.5720068695
G11000100107001004,110010107001004,G11000100107001004,110010107001004,1,1
G11000100107001005,110010107001005,G11000100107001005,110010107001005,1,1
G11000100107001006,110010107001006,G11000100107001006,110010107001006,1,1
G11000100107001007,110010107001007,G11000100107001007,110010107001007,1,1
G11000100107001008,110010107001008,G11000100107001008,110010107001008,1,1
G11000100107001009,110010107001009,G11000100107001007,110010107001007,0.7507282563,0.7511119005
G11000100107001009,110010107001009,G11000100107001008,110010107001008,0.2492717437,0.2488880995
G11000100107001010,110010107001010,G11000100107001021,110010107001021,1,1
G11000100107001011,110010107001011,G11000100107001020,110010107001020,1,1
G11000100107001012,110010107001012,G11000100107001022,110010107001022,1,1
G11000100107001013,110010107001013,G11000100107001023,110010107001023,1,1
G11000100107001014,110010107001014,G11000100107001024,110010107001024,1,1
G11000100107001015,110010107001015,G11000100107001018,110010107001018,1,1
G11000100107001016,110010107001016,G11000100107001019,110010107001019,1,1
G11000100107001017,110010107001017,G11000100107001014,110010107001014,1,1
G11000100107001018,110010107001018,G11000100107001013,110010107001013,1,1
G11000100107001019,110010107001019,G11000100107001012,110010107001012,1,1
G11000100107001020,110010107001020,G11000100107001011,110010107001011,1,1
G11000100107001021,110010107001021,G11000100107001016,110010107001016,1,1
G11000100107001022,110010107001022,G11000100107001017,110010107001017,1,1
G11000100107001023,110010107001023,G11000100107001027,110010107001027,1,1
G11000100107001024,110010107001024,G11000100107001030,110010107001030,1,1
G11000100107001025,110010107001025,G11000100107001025,110010107001025,1,1
G11000100107001026,110010107001026,G11000100107001026,110010107001026,1,1
G11000100107001027,110010107001027,G11000100107001029,110010107001029,1,1
G11000100107001028,110010107001028,G11000100107001028,110010107001028,1,1
G11000100107001029,110010107001029,G11000100107001032,110010107001032,1,1
G11000100107001030,110010107001030,G11000100107001031,110010107001031,1,1
G11000100107001031,110010107001031,G11000100107001033,110010107001033,1,1
G11000100107001032,110010107001032,G11000100107001010,110010107001010,1,1
G11000100107001033,110010107001033,G11000100107001009,110010107001009,1,1
G11000100107002000,110010107002000,G11000100107002000,110010107002000,1,1
G11000100107002001,110010107002001,G11000100107002001,110010107002001,1,1
G11000100107002002,110010107002002,G11000100107002002,110010107002002,1,1
G11000100107002003,110010107002003,G11000100107002003,110010107002003,1,1
G11000100107002004,110010107002004,G11000100107002004,110010107002004,1,1
G11000100107002005,110010107002005,G11000100107002005,110010107002005,1,1
G11000100107002006,110010107002006,G11000100107002006,110010107002006,1,1
G11000100107002007,110010107002007,G11000100107002007,110010107002007,1,1
G11000100107002008,110010107002008,G11000100107002008,110010107002008,1,1
G11000100107002009,110010107002009,G11000100107002009,110010107002009,1,1
G11000100107002010,110010107002010,G11000100107002010,110010107002010,0.9095209935,0.9095209935
G11000100107002010,110010107002010,G11000100107002011,110010107002011,0.0904790065,0.0904790065
G11000100107002011,110010107002011,G11000100107002012,110010107002012,1,1
G11000100107002012,110010107002012,G11000100107002013,110010107002013,1,1
G11000100107002013,110010107002013,G11000100107002014,110010107002014,1,1
G11000100107002014,110010107002014,G11000100107002015,110010107002015,1,1
G11000100107002015,110010107002015,G11000100107002016,110010107002016,1,1
G11000100107002016,110010107002016,G11000100107002017,110010107002017,1,1
G11000100107002017,110010107002017,G11000100107002018,110010107002018,1,1
G11000100107002018,110010107002018,G11000100107002020,110010107002020,1,1
G11000100107002019,110010107002019,G11000100107002021,110010107002021,1,1
G11000100107002020,110010107002020,G11000100107002019,110010107002019,1,1
G11000100108001000,110010108001000,G11000100108001000,110010108001000,1,1
G11000100108001001,110010108001001,G11000100108001001,110010108001001,1,1
G11000100108001002,110010108001002,G11000100108001002,110010108001002,1,1
G11000100108001003,110010108001003,G11000100108001003,110010108001003,1,1
G11000100108001004,110010108001004,G11000100108001004,110010108001004,1,1
