GISJOIN,YEAR,STUSAB,REGION,DIVISION,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,BLCK_GRPA,BLOCKA,CONCIT,AIANHHA,AIANHHCC,AITSCE,MSACMSA,CMSA,MACCI,PMSA,NECMA,NECMACCI,CD106,SLDU,SLDL,VTD,VTDI,ZCTA3,ZCTA5,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,SDELM,SDSEC,SDUNI,TAZ,MACC,FYE001,FYE002,FYE003,FYE004,FYE005,FYE006,FYE007
"G11000100071001001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","12947","0","Block 1001","S","+38881358","-076989410",,"99999","99999","00030","28H0","50000",9,13,0,0,0,9,0
"G11000100071001002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","15932","0","Block 1002","S","+38881762","-076990949",,"99999","99999","00030","28H0","50000",46,25,0,0,0,1,0
"G11000100071001003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","23656","0","Block 1003","S","+38880063","-076990944",,"99999","99999","00030","28H0","50000",41,114,1,0,0,3,5
"G11000100071001004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","35394","0","Block 1004","S","+38880062","-076989323",,"99999","99999","00030","28H0","50000",10,839,2,10,1,3,17
"G11000100071001005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","8294","0","Block 1005","S","+38878969","-076989466",,"99999","99999","00030","28J0","50000",7,30,0,4,0,0,0
"G11000100071001006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","10616","0","Block 1006","S","+38878682","-076990957",,"99999","99999","00030","28J0","50000",7,57,0,9,0,0,0
"G11000100071001007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","1","1007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","8678","0","Block 1007","S","+38878362","-076989169",,"99999","99999","00030","28J0","50000",0,35,0,0,0,1,0
"G11000100071002000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","15606","0","Block 2000","S","+38878681","-076982803",,"99999","99999","00030","28J0","50000",2,33,0,0,0,0,0
"G11000100071002001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","22554","0","Block 2001","S","+38879462","-076984682",,"99999","99999","00030","28J0","50000",6,67,0,10,0,0,1
"G11000100071002002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","1751","0","Block 2002","S","+38880203","-076985672",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071002003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","27830","0","Block 2003","S","+38880072","-076987264",,"99999","99999","00030","28H0","50000",16,57,0,1,0,0,1
"G11000100071002004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","19303","0","Block 2004","S","+38879428","-076986596",,"99999","99999","00030","28J0","50000",15,50,0,0,0,0,0
"G11000100071002005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","19000","0","Block 2005","S","+38878611","-076986948",,"99999","99999","00030","28J0","50000",32,134,1,12,0,9,10
"G11000100071002006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","2","2006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","9151","0","Block 2006","S","+38878462","-076984646",,"99999","99999","00030","28J0","50000",13,102,1,2,0,7,1
"G11000100071003000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","91911","0","Block 3000","S","+38875098","-076985799",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","98744","0","Block 3001","S","+38875962","-076987932",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","3410","0","Block 3002","S","+38877499","-076990613",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","5672","0","Block 3003","S","+38878176","-076990874",,"99999","99999","00030","28J0","50000",0,89,0,0,0,0,0
"G11000100071003004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","46505","0","Block 3004","S","+38877292","-076986699",,"99999","99999","00030","28J0","50000",7,259,1,1,0,0,2
"G11000100071003005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","17532","0","Block 3005","S","+38877862","-076986951",,"99999","99999","00030","28J0","50000",15,196,3,8,0,12,8
"G11000100071003006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","12474","0","Block 3006","S","+38877862","-076984621",,"99999","99999","00030","28J0","50000",11,246,0,0,0,0,2
"G11000100071003007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","9652","0","Block 3007","S","+38877894","-076982823",,"99999","99999","00030","28J0","50000",4,58,0,0,0,1,0
"G11000100071003008","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3008","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","11180","0","Block 3008","S","+38877367","-076982953",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003009","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3009","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","6516","0","Block 3009","S","+38877853","-076981029",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003010","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3010","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","51462","0","Block 3010","S","+38876637","-076986975",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003011","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3011","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","13012","0","Block 3011","S","+38875412","-076990805",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003012","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3012","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","8907","0","Block 3012","S","+38877262","-076991120",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003013","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3013","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","2408","0","Block 3013","S","+38876679","-076991388",,"99999","99999","00030","28J0","50000",0,0,0,0,0,0,0
"G11000100071003014","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3014","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","19739","0","Block 3014","S","+38874762","-076991286",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003015","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3015","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","1511","0","Block 3015","S","+38873011","-076991382",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003016","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3016","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","7612","0","Block 3016","S","+38872612","-076990637",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003017","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3017","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","513","0","Block 3017","S","+38872460","-076991238",,"99999","99999","00030","28K0","50000",0,0,0,0,0,0,0
"G11000100071003998","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3998","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","200HH","0","13252","Block 3998","S","+38871873","-076990176",,"99999","99999","00030","38Q0","50000",0,0,0,0,0,0,0
"G11000100071003999","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007100","3","3999","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","200HH","0","88990","Block 3999","S","+38876498","-076980352",,"99999","99999","00030","38Q0","50000",0,0,0,0,0,0,0
"G11000100072001000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007200","1","1000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","5437","0","Block 1000","S","+38877985","-076992118",,"99999","99999","00030","28E0","50000",0,0,0,0,0,0,0
"G11000100072001001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007200","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","31100","0","Block 1001","S","+38877612","-076993162",,"99999","99999","00030","28E0","50000",0,0,0,0,0,0,0
"G11000100072001002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007200","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","5967","0","Block 1002","S","+38878373","-076994621",,"99999","99999","00030","28E0","50000",0,0,0,0,0,0,0
"G11000100072001003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","007200","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20003","12482","0","Block 1003","S","+38878608","-076995454",,"99999","99999","00030","28E0","50000",0,0,0,0,0,0,0
