GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,EUY001,EUY002,EUY003,EUY004,EUY005
"G1100010009804105","1990","DC","99","9999","9999","9999","99","9","105","1","009804","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 105","S","+38841100","-077000149",,0,113,0,0,0
"G1100010009804106","1990","DC","99","9999","9999","9999","99","9","106","1","009804","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 106","S","+38840000","-076994390",,2,112,0,1,0
"G1100010009804107","1990","DC","99","9999","9999","9999","99","9","107","1","009804","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000030","0000000000","Block 107","S","+38839050","-076995178",,0,171,0,0,0
"G1100010009804109","1990","DC","99","9999","9999","9999","99","9","109","1","009804","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000037","0000000000","Block 109","S","+38841967","-077001846",,0,213,0,0,0
"G1100010009805202","1990","DC","99","9999","9999","9999","99","9","202","2","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000082","0000000000","Block 202","S","+38825300","-077005065",,3,122,0,0,0
"G1100010009805301","1990","DC","99","9999","9999","9999","99","9","301","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 301","S","+38830900","-077007026",,4,99,2,0,0
"G1100010009805302","1990","DC","99","9999","9999","9999","99","9","302","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 302","S","+38829750","-077007027",,23,104,1,2,0
"G1100010009805303","1990","DC","99","9999","9999","9999","99","9","303","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000025","0000000000","Block 303","S","+38828650","-077007096",,12,429,0,0,1
"G1100010009805304","1990","DC","99","9999","9999","9999","99","9","304","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 304","S","+38827050","-077007299",,2,150,0,0,0
"G1100010009805305","1990","DC","99","9999","9999","9999","99","9","305","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 305","S","+38826950","-077006387",,1,154,0,0,0
"G1100010009805306","1990","DC","99","9999","9999","9999","99","9","306","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 306","S","+38825750","-077006524",,0,186,1,0,0
"G1100010009805307","1990","DC","99","9999","9999","9999","99","9","307","3","009805","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000009","0000000000","Block 307","S","+38825150","-077006365",,4,49,0,4,0
"G1100010009806101","1990","DC","99","9999","9999","9999","99","9","101","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000088","0000000000","Block 101","S","+38827337","-076995230",,8,1158,1,0,17
"G1100010009806102","1990","DC","99","9999","9999","9999","99","9","102","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 102","S","+38824938","-076997271",,0,57,0,0,0
"G1100010009806103","1990","DC","99","9999","9999","9999","99","9","103","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 103","S","+38823967","-076998765",,3,158,0,0,1
"G1100010009806107","1990","DC","99","9999","9999","9999","99","9","107","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000025","0000000000","Block 107","S","+38828733","-076996008",,0,301,0,0,0
"G1100010009806108","1990","DC","99","9999","9999","9999","99","9","108","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000047","0000000000","Block 108","S","+38828667","-076997682",,0,400,2,0,0
"G1100010009806109","1990","DC","99","9999","9999","9999","99","9","109","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 109","S","+38825900","-076998162",,1,75,0,0,0
"G1100010009806110","1990","DC","99","9999","9999","9999","99","9","110","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 110","S","+38825300","-076998499",,0,75,0,0,1
"G1100010009806111","1990","DC","99","9999","9999","9999","99","9","111","1","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 111","S","+38824600","-076998792",,2,100,0,0,0
"G1100010009806201","1990","DC","99","9999","9999","9999","99","9","201","2","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000058","0000000000","Block 201","S","+38828850","-077001460",,5,432,3,0,0
"G1100010009806202","1990","DC","99","9999","9999","9999","99","9","202","2","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000073","0000000000","Block 202","S","+38826900","-076999682",,2,567,1,0,0
"G1100010009806203","1990","DC","99","9999","9999","9999","99","9","203","2","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000116","0000000000","Block 203","S","+38823333","-077000250",,16,1057,0,0,1
"G1100010009806205","1990","DC","99","9999","9999","9999","99","9","205","2","009806","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000081","0000000000","Block 205","S","+38828667","-077002857",,7,1466,2,1,1
"G1100010009807104","1990","DC","99","9999","9999","9999","99","9","104","1","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000029","0000000000","Block 104","S","+38833250","-077010733",,16,116,0,0,0
"G1100010009807105","1990","DC","99","9999","9999","9999","99","9","105","1","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 105","S","+38832467","-077010204",,0,150,0,0,0
"G1100010009807106","1990","DC","99","9999","9999","9999","99","9","106","1","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 106","S","+38831867","-077009095",,3,36,0,0,0
"G1100010009807202","1990","DC","99","9999","9999","9999","99","9","202","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000024","0000000000","Block 202","S","+38830700","-077010068",,2,64,0,0,0
"G1100010009807203","1990","DC","99","9999","9999","9999","99","9","203","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 203","S","+38829917","-077011321",,1,56,0,0,0
"G1100010009807204","1990","DC","99","9999","9999","9999","99","9","204","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 204","S","+38831050","-077011575",,7,111,0,0,3
"G1100010009807205","1990","DC","99","9999","9999","9999","99","9","205","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 205","S","+38831750","-077012009",,8,110,0,1,0
"G1100010009807206","1990","DC","99","9999","9999","9999","99","9","206","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 206","S","+38829600","-077013064",,5,62,1,1,0
"G1100010009807207","1990","DC","99","9999","9999","9999","99","9","207","2","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000027","0000000000","Block 207","S","+38829300","-077010942",,5,116,0,12,0
"G1100010009807301","1990","DC","99","9999","9999","9999","99","9","301","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000052","0000000000","Block 301","S","+38828600","-077010349",,5,271,0,9,3
"G1100010009807302","1990","DC","99","9999","9999","9999","99","9","302","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000215","0000000000","Block 302","S","+38825900","-077014804",,9,279,0,0,0
"G1100010009807303","1990","DC","99","9999","9999","9999","99","9","303","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000059","0000000000","Block 303","S","+38824350","-077009288",,0,576,0,1,0
"G1100010009807305","1990","DC","99","9999","9999","9999","99","9","305","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000026","0000000000","Block 305","S","+38827450","-077010824",,1,251,0,0,0
"G1100010009807306","1990","DC","99","9999","9999","9999","99","9","306","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000037","0000000000","Block 306","S","+38826550","-077010880",,8,289,0,0,0
"G1100010009807307","1990","DC","99","9999","9999","9999","99","9","307","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 307","S","+38826767","-077008334",,0,34,0,0,0
"G1100010009807308","1990","DC","99","9999","9999","9999","99","9","308","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000046","0000000000","Block 308","S","+38825700","-077010090",,5,389,3,0,4
"G1100010009807311","1990","DC","99","9999","9999","9999","99","9","311","3","009807","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000032","0000000000","Block 311","S","+38824900","-077010474",,3,348,0,10,0
"G1100010009808401","1990","DC","99","9999","9999","9999","99","9","401","4","009808","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000233","0000000000","Block 401","S","+38818400","-077008455",,1,182,0,0,0
"G1100010009808403","1990","DC","99","9999","9999","9999","99","9","403","4","009808","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000021","0000000000","Block 403","S","+38823000","-077008199",,5,677,0,1,0
"G1100010009808404","1990","DC","99","9999","9999","9999","99","9","404","4","009808","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000042","0000000000","Block 404","S","+38822100","-077006504",,3,142,0,0,2
"G1100010009808405","1990","DC","99","9999","9999","9999","99","9","405","4","009808","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000089","0000000000","Block 405","S","+38822150","-077009464",,5,966,0,1,10
