GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,CNECTA,NECTADIV,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,ASVKE001,ASVKE002,ASVKE003,ASVKE004,ASVKE005,ASVKE006,ASVKE007,ASVKE008,ASVKE009,ASVKE010,ASVKE011,ASVKE012,ASVKE013,ASVKE014,ASVKE015,ASVKE016,ASVKE017,ASVKE018,ASVKE019,ASVKE020,ASVKE021,ASVKE022,ASVKE023,ASVKE024,ASVKE025,ASVKE026,ASVKE027,ASVKE028,ASVKE029,ASVKE030,ASVKE031,ASVKE032,ASVKE033,ASVKE034,ASVKE035,ASVKE036,ASVKE037,ASVKE038,ASVKE039,ASVKE040,ASVKE041,ASVKE042,ASVKE043,ASVKE044,ASVKE045,ASVKE046,ASVKE047,ASVKE048,ASVKE049,ASVKE050,ASVKE051,ASVKE052,ASVKE053,ASVKE054,ASVKE055,ASVKE056,ASVKE057,ASVKE058,ASVKE059,ASVKE060,ASVKE061,ASVKE062,ASVKE063,ASVKE064,NAME_M,ASVKM001,ASVKM002,ASVKM003,ASVKM004,ASVKM005,ASVKM006,ASVKM007,ASVKM008,ASVKM009,ASVKM010,ASVKM011,ASVKM012,ASVKM013,ASVKM014,ASVKM015,ASVKM016,ASVKM017,ASVKM018,ASVKM019,ASVKM020,ASVKM021,ASVKM022,ASVKM023,ASVKM024,ASVKM025,ASVKM026,ASVKM027,ASVKM028,ASVKM029,ASVKM030,ASVKM031,ASVKM032,ASVKM033,ASVKM034,ASVKM035,ASVKM036,ASVKM037,ASVKM038,ASVKM039,ASVKM040,ASVKM041,ASVKM042,ASVKM043,ASVKM044,ASVKM045,ASVKM046,ASVKM047,ASVKM048,ASVKM049,ASVKM050,ASVKM051,ASVKM052,ASVKM053,ASVKM054,ASVKM055,ASVKM056,ASVKM057,ASVKM058,ASVKM059,ASVKM060,ASVKM061,ASVKM062,ASVKM063,ASVKM064
"G11000100071003","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007100","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010071003",,,"110010071003","Block Group 3, Census Tract 71, District of Columbia, District of Columbia",247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,29,0,0,216,118,45,8,0,26,19,0,0,"Block Group 3, Census Tract 71, District of Columbia, District of Columbia",94,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,50,14,14,6,14,14,49,14,14,83,63,48,14,14,40,29,14,14
"G11000100072011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007201","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072011",,,"110010072011","Block Group 1, Census Tract 72.01, District of Columbia, District of Columbia",888,33,0,0,0,0,0,0,15,18,21,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,72,0,0,0,39,0,16,17,0,238,0,0,17,173,13,35,0,0,518,229,198,56,35,0,0,0,0,"Block Group 1, Census Tract 72.01, District of Columbia, District of Columbia",188,38,14,14,14,14,14,14,24,30,35,14,14,14,14,14,14,35,14,13,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,60,14,14,14,46,14,26,27,14,122,14,14,26,122,19,34,14,14,157,93,132,69,55,14,14,14,14
"G11000100072012","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007201","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072012",,,"110010072012","Block Group 2, Census Tract 72.01, District of Columbia, District of Columbia",610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,115,0,103,0,8,0,91,0,0,4,0,27,0,0,0,0,27,0,0,0,365,201,91,69,4,0,0,0,0,"Block Group 2, Census Tract 72.01, District of Columbia, District of Columbia",185,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,105,14,14,14,14,14,14,105,14,141,14,13,14,140,14,14,6,14,33,14,14,14,14,33,14,14,14,147,124,65,59,13,14,14,14,14
"G11000100072013","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007201","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072013",,,"110010072013","Block Group 3, Census Tract 72.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 3, Census Tract 72.01, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100072014","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007201","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072014",,,"110010072014","Block Group 4, Census Tract 72.01, District of Columbia, District of Columbia",304,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,35,0,0,21,0,0,14,0,0,232,105,88,0,12,2,25,0,0,"Block Group 4, Census Tract 72.01, District of Columbia, District of Columbia",125,14,14,14,14,14,14,14,14,14,35,14,14,14,14,14,14,35,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26,14,14,14,26,14,14,14,14,44,14,14,33,14,14,28,14,14,114,76,63,14,19,13,39,14,14
"G11000100072021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007202","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072021",,,"110010072021","Block Group 1, Census Tract 72.02, District of Columbia, District of Columbia",673,118,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,68,0,0,0,20,30,18,0,0,462,305,121,36,0,0,0,0,0,"Block Group 1, Census Tract 72.02, District of Columbia, District of Columbia",273,180,14,14,14,14,14,14,180,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,40,14,14,14,40,14,14,14,14,64,14,14,14,32,49,30,14,14,231,208,108,56,14,14,14,14,14
"G11000100072022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007202","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072022",,,"110010072022","Block Group 2, Census Tract 72.02, District of Columbia, District of Columbia",1427,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,52,0,0,0,0,0,0,52,0,219,0,0,0,26,13,178,2,0,21,0,0,21,0,0,0,0,0,1091,495,175,224,69,108,20,0,0,"Block Group 2, Census Tract 72.02, District of Columbia, District of Columbia",282,43,14,14,14,14,14,14,14,43,14,14,14,14,14,14,14,14,14,29,14,14,14,14,14,14,29,14,64,14,14,14,14,14,14,64,14,180,14,14,14,41,20,175,4,14,34,14,14,34,14,14,14,14,14,289,237,111,164,57,55,32,14,14
"G11000100072023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007202","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072023",,,"110010072023","Block Group 3, Census Tract 72.02, District of Columbia, District of Columbia",1197,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,42,0,27,0,0,0,0,0,0,27,0,162,0,0,0,55,24,66,17,0,182,0,0,73,44,21,44,0,0,734,263,219,102,134,3,13,0,0,"Block Group 3, Census Tract 72.02, District of Columbia, District of Columbia",252,82,14,14,14,14,14,14,82,14,14,14,14,14,14,14,14,14,14,71,14,14,14,14,14,14,71,14,45,14,14,14,14,14,14,45,14,106,14,14,14,64,38,75,28,14,100,14,14,71,50,34,50,14,14,226,141,117,91,108,5,23,14,14
"G11000100072031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007203","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072031",,,"110010072031","Block Group 1, Census Tract 72.03, District of Columbia, District of Columbia",396,27,0,0,0,15,0,0,12,0,65,0,0,17,0,0,19,29,0,111,0,0,85,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,169,169,0,0,0,0,0,0,0,"Block Group 1, Census Tract 72.03, District of Columbia, District of Columbia",157,30,14,14,14,22,14,14,23,14,44,14,14,28,14,14,29,37,14,94,14,14,106,14,14,14,23,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,38,14,14,14,38,14,14,14,14,142,142,14,14,14,14,14,14,14
"G11000100072032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007203","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072032",,,"110010072032","Block Group 2, Census Tract 72.03, District of Columbia, District of Columbia",151,43,0,0,0,0,0,0,26,17,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,33,20,0,0,0,13,0,0,0,30,30,0,0,0,0,0,0,0,"Block Group 2, Census Tract 72.03, District of Columbia, District of Columbia",74,48,14,14,14,14,14,14,40,28,52,14,14,52,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,21,14,14,14,14,14,14,14,38,31,14,14,14,22,14,14,14,44,44,14,14,14,14,14,14,14
"G11000100072033","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007203","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072033",,,"110010072033","Block Group 3, Census Tract 72.03, District of Columbia, District of Columbia",803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,32,15,0,0,756,452,179,85,23,0,17,0,0,"Block Group 3, Census Tract 72.03, District of Columbia, District of Columbia",168,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,45,14,14,14,14,39,24,14,14,171,161,100,57,28,14,29,14,14
"G11000100072034","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007203","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010072034",,,"110010072034","Block Group 4, Census Tract 72.03, District of Columbia, District of Columbia",180,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,137,97,25,15,0,0,0,0,0,"Block Group 4, Census Tract 72.03, District of Columbia, District of Columbia",82,45,14,14,14,14,14,14,14,45,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,30,14,14,14,14,14,14,14,30,14,14,14,14,14,14,14,14,14,67,65,31,24,14,14,14,14,14
"G11000100073011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007301","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073011",,,"110010073011","Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,55,0,0,0,0,0,0,0,55,20,0,0,0,0,0,0,20,0,269,61,69,57,64,0,18,0,0,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",87,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14,14,12,14,74,14,14,14,14,14,14,14,74,24,14,14,14,14,14,14,24,14,116,34,66,54,93,14,18,14,14
"G11000100073012","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007301","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073012",,,"110010073012","Block Group 2, Census Tract 73.01, District of Columbia, District of Columbia",602,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,94,0,0,0,0,0,15,64,15,69,0,0,0,0,10,59,0,0,401,281,36,45,18,5,8,0,8,"Block Group 2, Census Tract 73.01, District of Columbia, District of Columbia",209,23,14,14,14,14,14,14,14,23,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,29,14,14,14,14,14,14,29,14,105,14,14,14,14,14,23,101,23,63,14,14,14,14,14,63,14,14,163,152,35,47,21,7,14,14,14
"G11000100073013","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007301","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073013",,,"110010073013","Block Group 3, Census Tract 73.01, District of Columbia, District of Columbia",380,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,9,13,99,0,0,0,0,0,0,99,0,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,6,0,0,233,63,36,0,108,26,0,0,0,"Block Group 3, Census Tract 73.01, District of Columbia, District of Columbia",167,17,14,14,14,14,14,14,14,17,14,14,14,14,14,14,14,14,14,25,14,14,14,14,14,14,13,21,80,14,14,14,14,14,14,80,14,16,14,14,14,14,14,14,14,16,10,14,14,14,14,14,10,14,14,152,53,45,14,127,32,14,14,14
"G11000100073041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007304","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073041",,,"110010073041","Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,26,27,0,0,14,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",93,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,55,14,14,39,41,14,14,21,14,79,14,14,14,14,79,14,14,14,14,14,14,14,14,14,14,14,14,37,37,14,14,14,14,14,14,14
"G11000100073042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007304","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073042",,,"110010073042","Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",328,146,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,55,0,0,0,0,0,33,22,0,55,0,0,0,0,55,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",142,106,14,14,14,14,14,14,106,14,14,14,14,14,14,14,14,14,14,44,14,14,14,14,14,14,44,14,62,14,14,14,14,14,52,34,14,85,14,14,14,14,85,14,14,14,56,14,14,56,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100073043","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007304","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073043",,,"110010073043","Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",357,115,0,0,0,0,0,0,115,0,23,0,0,23,0,0,0,0,0,78,0,0,0,0,0,0,78,0,110,0,96,0,0,14,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",140,87,14,14,14,14,14,14,87,14,35,14,14,35,14,14,14,14,14,82,14,14,14,14,14,14,82,14,100,14,98,14,14,22,14,14,14,51,51,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100073044","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007304","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010073044",,,"110010073044","Block Group 4, Census Tract 73.04, District of Columbia, District of Columbia",714,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,42,0,0,0,0,42,0,0,0,421,0,0,0,0,0,52,369,0,84,0,0,0,84,0,0,0,0,71,20,51,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,"Block Group 4, Census Tract 73.04, District of Columbia, District of Columbia",500,14,14,14,14,14,14,14,14,14,71,14,14,71,14,14,14,14,14,62,14,14,14,14,62,14,14,14,490,14,14,14,14,14,57,488,14,85,14,14,14,85,14,14,14,14,70,30,62,14,14,14,14,14,14,86,86,14,14,14,14,14,14,14
"G11000100074011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007401","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074011",,,"110010074011","Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,7,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",35,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,35,14,14,14,10,32,14,14,9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100074012","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007401","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074012",,,"110010074012","Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",607,143,0,0,0,0,0,0,103,40,250,0,0,0,0,56,13,132,49,100,0,0,0,0,11,11,78,0,33,0,0,8,13,12,0,0,0,8,0,0,0,8,0,0,0,0,15,15,0,0,0,0,0,0,0,58,56,0,0,0,2,0,0,0,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",177,106,14,14,14,14,14,14,97,44,124,14,14,14,14,57,21,115,69,107,14,14,14,14,18,20,112,14,29,14,14,13,15,17,14,14,14,13,14,14,14,13,14,14,14,14,15,15,14,14,14,14,14,14,14,64,63,14,14,14,13,14,14,14
"G11000100074031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007403","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074031",,,"110010074031","Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",413,75,0,0,0,0,0,8,67,0,87,0,9,0,0,0,3,75,0,94,0,0,0,0,0,0,94,0,99,0,0,0,0,0,99,0,0,44,0,13,31,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",163,64,14,14,14,14,14,14,62,14,115,14,15,14,14,14,5,112,14,95,14,14,14,14,14,14,95,14,125,14,14,14,14,14,125,14,14,55,14,21,49,14,14,14,14,14,23,14,23,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100074032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007403","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074032",,,"110010074032","Block Group 2, Census Tract 74.03, District of Columbia, District of Columbia",519,90,0,0,0,0,0,0,0,90,196,0,0,0,39,0,0,127,30,101,9,0,0,0,0,31,61,0,15,0,0,0,0,15,0,0,0,88,13,0,0,0,75,0,0,0,14,0,14,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,"Block Group 2, Census Tract 74.03, District of Columbia, District of Columbia",159,102,14,14,14,14,14,14,14,102,148,14,14,14,48,14,14,125,47,92,15,14,14,14,14,48,85,14,28,14,14,14,14,28,14,14,14,101,23,14,14,14,106,14,14,14,25,14,25,14,14,14,14,14,14,24,24,14,14,14,14,14,14,14
"G11000100074041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007404","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074041",,,"110010074041","Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",535,94,0,0,17,0,0,0,12,65,48,5,0,0,8,0,16,19,0,19,0,0,0,0,0,19,0,0,145,32,0,0,0,50,63,0,0,130,0,0,0,0,10,0,91,29,83,10,0,0,0,73,0,0,0,16,16,0,0,0,0,0,0,0,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",234,107,14,14,28,14,14,14,19,101,41,8,14,14,13,14,26,28,14,33,14,14,14,14,14,33,14,14,128,46,14,14,14,74,98,14,14,144,14,14,14,14,16,14,134,45,126,20,14,14,14,127,14,14,14,27,27,14,14,14,14,14,14,14
"G11000100074042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007404","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074042",,,"110010074042","Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",229,102,0,0,0,0,0,0,74,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,42,0,0,0,0,42,0,0,0,65,0,0,65,0,0,0,0,0,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",73,64,14,14,14,14,14,14,67,44,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,35,14,14,14,35,14,14,14,14,63,14,14,14,14,63,14,14,14,72,14,14,72,14,14,14,14,14
"G11000100074043","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007404","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074043",,,"110010074043","Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",195,24,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,37,0,0,0,37,0,0,0,0,13,13,0,0,0,0,0,0,0,55,28,0,0,0,0,0,0,27,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",96,31,14,14,14,14,14,9,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,77,14,14,14,14,14,77,14,14,53,14,14,14,53,14,14,14,14,23,23,14,14,14,14,14,14,14,59,42,14,14,14,14,14,14,45
"G11000100074061","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007406","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074061",,,"110010074061","Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",735,26,0,0,0,0,0,0,0,26,77,0,0,0,0,0,0,77,0,166,0,0,0,0,0,0,130,36,0,0,0,0,0,0,0,0,0,295,0,0,111,184,0,0,0,0,105,0,60,45,0,0,0,0,0,66,0,66,0,0,0,0,0,0,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",248,40,14,14,14,14,14,14,14,40,98,14,14,14,14,14,14,98,14,127,14,14,14,14,14,14,140,65,14,14,14,14,14,14,14,14,14,209,14,14,170,146,14,14,14,14,107,14,97,54,14,14,14,14,14,105,14,105,14,14,14,14,14,14
"G11000100074062","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007406","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074062",,,"110010074062","Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",406,174,0,0,0,0,0,0,174,0,59,0,45,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,53,28,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",201,121,14,14,14,14,14,14,121,14,75,14,71,14,14,14,14,22,14,14,14,14,14,14,14,14,14,14,95,14,14,14,14,83,43,14,14,14,14,14,14,14,14,14,14,14,157,157,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100074071","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007407","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074071",,,"110010074071","Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",104,2,0,0,0,0,0,0,2,0,57,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",74,3,14,14,14,14,14,14,3,14,63,14,14,14,14,14,14,63,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,36,14,14,36,14,14,14,14,14,24,14,24,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100074072","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007407","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074072",,,"110010074072","Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",171,49,0,0,0,0,0,0,49,0,23,0,0,0,0,0,0,14,9,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,10,0,0,10,0,0,0,0,0,36,0,0,0,36,0,0,0,0,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",103,78,14,14,14,14,14,14,78,14,26,14,14,14,14,14,14,22,13,58,14,14,14,14,14,14,58,14,14,14,14,14,14,14,14,14,14,27,14,14,14,14,14,27,14,14,18,14,14,18,14,14,14,14,14,56,14,14,14,56,14,14,14,14
"G11000100074073","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"007407","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010074073",,,"110010074073","Block Group 3, Census Tract 74.07, District of Columbia, District of Columbia",535,168,0,0,0,0,0,0,153,15,37,10,0,0,15,0,0,12,0,41,41,0,0,0,0,0,0,0,172,73,0,0,0,0,32,67,0,12,0,12,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,"Block Group 3, Census Tract 74.07, District of Columbia, District of Columbia",163,121,14,14,14,14,14,14,118,23,37,16,14,14,26,14,14,19,14,63,63,14,14,14,14,14,14,14,114,74,14,14,14,14,51,78,14,19,14,19,14,14,14,14,14,14,45,45,14,14,14,14,14,14,14,63,63,14,14,14,14,14,14,14
